text,label,label_name
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,0,ham
My sister cleared two round in birla soft yesterday.,0,ham
I will send them to your email. Do you mind  &lt;#&gt;  times per night?,0,ham
I sent your maga that money yesterday oh.,0,ham
"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",0,ham
Hey anyway i have to :-),0,ham
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,0,ham
Is xy in ur car when u picking me up?,0,ham
Just taste fish curry :-P,0,ham
Wot about on wed nite I am 3 then but only til 9!,0,ham
Ok lor... But buy wat?,0,ham
"Call me. I m unable to cal. Lets meet bhaskar, and deep",0,ham
"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",0,ham
I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),0,ham
Pls send me the correct name da.,0,ham
Have you been practising your curtsey?,0,ham
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0,ham
http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,1,spam
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",1,spam
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",0,ham
K.k:)advance happy pongal.,0,ham
Takin a shower now but yeah I'll leave when I'm done,0,ham
Oh ya ya. I remember da. .,0,ham
Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,0,ham
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,0,ham
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",0,ham
Ahhh. Work. I vaguely remember that! What does it feel like? Lol,0,ham
Nobody names their penis a girls name this story doesn't add up at all,0,ham
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",0,ham
THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,0,ham
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,0,ham
Dear i have reache room,0,ham
But we havent got da topic yet rite?,0,ham
For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,0,ham
Sorry da thangam.it's my mistake.,0,ham
Oh you got many responsibilities.,0,ham
:-( sad puppy noise,0,ham
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",1,spam
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,1,spam
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",1,spam
What's up. Do you want me to come online?,0,ham
I just really need shit before tomorrow and I know you won't be awake before like 6,0,ham
That's y we haf to combine n c how lor...,0,ham
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,1,spam
Once free call me sir. I am waiting for you.,0,ham
"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",0,ham
No current and food here. I am alone also,0,ham
K k pa Had your lunch aha.,0,ham
"I didnt get ur full msg..sometext is missing, send it again",0,ham
Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,0,ham
"Goodmorning, today i am late for 1hr.",0,ham
Ü go home liao? Ask dad to pick me up at 6...,0,ham
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,1,spam
LOL what happens in Vegas stays in vegas,0,ham
"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",0,ham
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",0,ham
I'm not coming home 4 dinner.,0,ham
Ok which your another number,0,ham
Surly ill give it to you:-) while coming to review.,0,ham
Are you planning to come chennai?,0,ham
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,1,spam
U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,0,ham
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,1,spam
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0,ham
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,0,ham
Teach me apps da. When you come to college.,0,ham
Money i have won wining number 946 wot do i do next,1,spam
Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,0,ham
"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0,ham
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0,ham
No..its ful of song lyrics..,0,ham
"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",0,ham
Pls i wont belive god.not only jesus.,0,ham
K..u also dont msg or reply to his msg..,0,ham
Was actually about to send you a reminder today. Have a wonderful weekend,0,ham
If you are not coughing then its nothing,0,ham
Shall i ask one thing if you dont mistake me.,0,ham
Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,0,ham
No plm i will come da. On the way.,0,ham
Boo what time u get out? U were supposed to take me shopping today. :(,0,ham
Noooooooo please. Last thing I need is stress. For once in your life be fair.,0,ham
Yeah that's the impression I got,0,ham
"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",1,spam
"Gud gud..k, chikku tke care.. sleep well gud nyt",0,ham
I could ask carlos if we could get more if anybody else can chip in,0,ham
Ok lor...,0,ham
Do u noe how 2 send files between 2 computers?,0,ham
Yup bathe liao...,0,ham
G.W.R,0,ham
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",0,ham
I‘m parked next to a MINI!!!! When are you coming in today do you think?,0,ham
ok. I am a gentleman and will treat you with dignity and respect.,0,ham
Yeah it's jus rite...,0,ham
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",0,ham
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",0,ham
Are you driving or training?,0,ham
It only does simple arithmetic not percentages.,0,ham
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",0,ham
You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,1,spam
Is there any training tomorrow?,0,ham
Y lei?,0,ham
Host-based IDPS for linux systems.,0,ham
Call me when you get the chance plz &lt;3,0,ham
"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",0,ham
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,0,ham
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,1,spam
"Dear relieved of westonzoyland, all going to plan this end too!",0,ham
Msg me when rajini comes.,0,ham
Yar... I tot u knew dis would happen long ago already.,0,ham
Don no da:)whats you plan?,0,ham
Po de :-):):-):-):-). No need job aha.,0,ham
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0,ham
Fine if thats the way u feel. Thats the way its gota b,0,ham
Ok i shall talk to him,0,ham
i see. When we finish we have loads of loans to pay,0,ham
"I‘ll leave around four, ok?",0,ham
"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",0,ham
Oh k. . I will come tomorrow,0,ham
HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,0,ham
Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,0,ham
And several to you sir.,0,ham
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",0,ham
Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,1,spam
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",0,ham
I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0,ham
How is it possible to teach you. And where.,0,ham
Then dun wear jeans lor...,0,ham
Went to pay rent. So i had to go to the bank to authorise the payment.,0,ham
Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,0,ham
"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",0,ham
I notice you like looking in the shit mirror youre turning into a right freak,0,ham
That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,0,ham
Wat would u like 4 ur birthday?,0,ham
"Yeah, where's your class at?",0,ham
Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),0,ham
No pic. Please re-send.,0,ham
Siva is in hostel aha:-.,0,ham
S:)no competition for him.,0,ham
Shall i send that exe to your mail id.,0,ham
yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,0,ham
Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,0,ham
I have many dependents,0,ham
"Haha awesome, omw back now then",0,ham
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,0,ham
Sorry de i went to shop.,0,ham
Yes.i'm in office da:),0,ham
All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,0,ham
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0,ham
Joy's father is John. Then John is the NAME of Joy's father. Mandan,0,ham
Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,0,ham
I wont do anything de.,0,ham
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",0,ham
In meeting da. I will call you,0,ham
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0,ham
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",0,ham
What are youdoing later? Sar xxx,0,ham
Well that must be a pain to catch,0,ham
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",1,spam
Ho ho - big belly laugh! See ya tomo,0,ham
Si si. I think ill go make those oreo truffles.,0,ham
My drive can only be read. I need to write,0,ham
Wat's da model num of ur phone?,0,ham
"I've got  &lt;#&gt; , any way I could pick up?",0,ham
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,0,ham
